facility_id,facility_name,county,hospital_type,teaching_rural,bed_size_category,licensed_beds,staffed_beds,occupied_beds,patient_days,discharges,operating_expense,net_patient_revenue,net_income,flag_zero_patient_days,flag_zero_beds,flag_negative_income,utilization_rate,cost_per_patient_day,revenue_per_patient_day,margin_per_patient_day,operating_margin,loss_driver
106330120,THE BETTY FORD CENTER,Riverside,Comparable,Non-Teaching,100 - 149,100,80,74.9344262295082,27426,1592,36879275,26404563,-8962590,False,False,True,0.9366803278688526,1344.682965069642,962.7566178079195,-326.791730474732,-0.3394333774810058,Low utilization
106191225,TOM REDGATE MEMORIAL RECOVERY CENTER,Los Angeles,Comparable,Non-Teaching,50 - 99,63,44,42.3142076502732,15487,873,5504093,6143766,646235,False,False,False,0.961686537506209,355.40085232775874,396.7047200878156,41.72757796861884,0.10518548395235106,Profitable
106190422,TORRANCE MEMORIAL MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,500 +,585,384,364.3579234972677,133355,26759,886471169,846486444,50847104,False,False,False,0.9488487591074679,6647.453556297101,6347.616842263133,381.2913201604739,0.06006842089487732,Profitable
106364451,TOTALLY KIDS REHABILITATION HOSPITAL,San Bernardino,Comparable,Non-Teaching,50 - 99,81,67,60.6775956284153,22208,177,35796389,33583753,-2211922,False,False,True,0.9056357556479895,1611.869101224784,1512.2367164985592,-99.60023414985591,-0.06586285934153935,Low utilization
106370780,TRI-CITY MEDICAL CENTER,San Diego,Comparable,Non-Teaching,300 - 499,386,114,113.959016393443,41709,7658,329262142,279599838,-25093516,False,False,True,0.9996404946793245,7894.270828837901,6703.585269366324,-601.6331247452588,-0.0897479633017527,High cost structure
106531059,TRINITY HOSPITAL,Trinity,Comparable,Rural,1 - 49,38,23,18.7404371584699,6859,217,31374895,36524649,5785295,False,False,False,0.8148016155856478,4574.266656947077,5325.069106283715,843.4604169704038,0.1583942668415513,Profitable
106301175,UCI HEALTH-FOUNTAIN VALLEY,Orange,Comparable,Non-Teaching,300 - 499,400,218,216.3125,20766,3779,124339908,73698642,-50500054,False,False,True,0.9922591743119266,5987.667726090725,3549.0052008090147,-2431.862371183666,-0.6852236707428069,Profitable
106190240,UCI HEALTH-LAKEWOOD,Los Angeles,Comparable,Non-Teaching,150 - 199,172,143,142.64583333333331,13694,2285,80642374,62537426,-18010791,False,False,True,0.9975233100233099,5888.88374470571,4566.775668175844,-1315.2322915145319,-0.28800019687410866,Profitable
106301248,UCI HEALTH-LOS ALAMITOS,Orange,Comparable,Non-Teaching,150 - 199,172,140,139.94791666666666,13435,2195,70542433,70977030,980984,False,False,False,0.9996279761904762,5250.646296985486,5282.9944175660585,73.0170450316338,0.01382114748954697,Profitable
106301297,UCI HEALTH-PLACENTIA LINDA,Orange,Comparable,Non-Teaching,100 - 149,114,33,30.7708333333333,2954,814,39546850,28099316,-11366526,False,False,True,0.9324494949494939,13387.559241706162,9512.293838862559,-3847.8422477995937,-0.40451255112402024,High cost structure
106190859,UCLA WEST VALLEY MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,200 - 299,260,112,109.446808510638,10288,1930,72685119,30579015,-46777557,False,False,True,0.9772036474164106,7065.038783048211,2972.2992807153964,-4546.807639968896,-1.529727396386051,High cost structure
106010776,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,Alameda,Comparable,Non-Teaching,150 - 199,163,120,109.07650273224,39922,7386,805244135,820672959,96837082,False,False,False,0.908970856102,20170.435724663093,20556.90994940133,2425.657081308552,0.11799716432474779,Profitable
106381154,UCSF MEDICAL CENTER,San Francisco,Comparable,Teaching,500 +,887,752,744.464480874317,272474,36780,5948483163,6169074406,414296977,False,False,False,0.9899793628647833,21831.37900496928,22640.965398533437,1520.5009542194853,0.06715707247704089,Profitable
106341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,Sacramento,Comparable,Teaching,500 +,651,666,581.5437158469946,212845,33722,3862983798,3850128631,127106312,False,False,False,0.8731887625330249,18149.28139256266,18088.8845450915,597.1778148417862,0.03301352349024933,Profitable
106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,Orange,Comparable,Teaching,300 - 499,459,414,405.213114754098,148308,24793,2213050881,2085589583,-1518324,False,False,True,0.9787756395026522,14921.992616716563,14062.556187124093,-10.237640585807913,-0.0007280070884397009,High cost structure
106370782,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,San Diego,Comparable,Teaching,500 +,1101,735,692.609289617486,253495,37718,3516948269,3666947861,292430925,False,False,False,0.9423255641054231,13873.836837018482,14465.562875007397,1153.5964220201581,0.07974777283041386,Profitable
106190529,USC ARCADIA HOSPITAL,Los Angeles,Comparable,Non-Teaching,300 - 499,324,221,182.89344262295083,66939,12852,372654176,321839258,-27375453,False,False,True,0.8275721385653884,5567.071154334543,4807.948400782802,-408.96118854479454,-0.08505939632759159,Low utilization
106191216,USC KENNETH NORRIS JR. CANCER HOSPITAL,Los Angeles,Comparable,Non-Teaching,50 - 99,60,47,45.8224043715847,16771,1598,536161295,650619082,116208740,False,False,False,0.9749447738635043,31969.54832747004,38794.29264802337,6929.147933933576,0.17861256027532252,Profitable
106190818,USC VERDUGO HILLS HOSPITAL,Los Angeles,Comparable,Non-Teaching,150 - 199,158,86,81.5027322404372,29830,5757,234511636,161982201,-68588008,False,False,True,0.947706188842293,7861.603620516259,5430.177707006369,-2299.296278913845,-0.4234292877647711,High cost structure
106204019,VALLEY CHILDREN'S HOSPITAL,Madera,Comparable,Non-Teaching,300 - 499,358,205,194.204918032787,71079,10333,826353396,810438133,182700595,False,False,False,0.9473410635745707,11625.844426623897,11401.93493155503,2570.3878079320193,0.22543435156943684,Profitable
106190812,VALLEY PRESBYTERIAN HOSPITAL,Los Angeles,Comparable,Non-Teaching,300 - 499,350,220,200.729508196721,73467,13658,561201860,543262472,34251006,False,False,False,0.912406855439641,7638.829134169083,7394.646194890222,466.20940013883785,0.06304688390108419,Profitable
106560481,VENTURA COUNTY MEDICAL CENTER,Ventura,Comparable,Non-Teaching,200 - 299,272,181,167.109289617486,61162,11101,547314357,516754659,17590760,False,False,False,0.9232557437430167,8948.60137013178,8448.949658284555,287.60929989208984,0.034040834840349254,Profitable
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,Shasta,Comparable,Non-Teaching,50 - 99,88,77,72.2459016393443,26442,801,43365968,48054703,4876172,False,False,False,0.9382584628486272,1640.0411466606156,1817.3626427652976,184.41010513576884,0.10147127535051044,Profitable
106344035,VIBRA HOSPITAL OF SACRAMENTO,Sacramento,Comparable,Non-Teaching,50 - 99,58,52,48.4207650273224,17722,355,45554051,55585642,10226683,False,False,False,0.9311685582177385,2570.4802505360567,3136.533235526464,577.061449046383,0.1839806581706837,Profitable
106361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,San Bernardino,Comparable,Rural,100 - 149,101,52,48.0027322404372,17569,5080,89801961,105269047,15768476,False,False,False,0.9231294661622538,5111.387159200865,5991.749501963686,897.5169901531106,0.14979214165394697,Profitable
106010987,WASHINGTON HOSPITAL - FREMONT,Alameda,Comparable,Non-Teaching,300 - 499,415,161,157.882513661202,57785,12098,601052810,574683315,32716414,False,False,False,0.9806367308149193,10401.53690404084,9945.198840529549,566.1748550661937,0.05692946557879447,Profitable
106444013,WATSONVILLE COMMUNITY HOSPITAL,Santa Cruz,Comparable,Non-Teaching,100 - 149,106,34,32.6092896174863,11935,3256,144313836,139100697,2793165,False,False,False,0.9590967534554793,12091.649434436531,11654.85521575199,234.03142019271053,0.020080165378323016,Profitable
106301379,WEST ANAHEIM MEDICAL CENTER,Orange,Comparable,Non-Teaching,200 - 299,219,110,132.120218579235,48356,7460,154564473,161392229,8756480,False,False,False,1.2010928961748637,3196.3866531557615,3337.5843535445447,181.08362974605012,0.05425589605060848,Profitable
106190883,WHITTIER HOSPITAL MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,100 - 149,148,79,77.3251366120219,28301,5739,126956490,123883109,-2115876,False,False,True,0.9787991976205302,4485.9365393449,4377.340341330695,-74.76329458323028,-0.017079616560155914,Profitable
106571086,WOODLAND MEMORIAL HOSPITAL,Yolo,Comparable,Non-Teaching,100 - 149,105,65,60.5546448087432,22163,4455,231177312,239547721,10781230,False,False,False,0.9316099201345107,10430.77706086721,10808.451969498714,486.4517438974868,0.0450066064289545,Profitable
106380939,ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,San Francisco,Comparable,Teaching,300 - 499,395,305,302.846994535519,110842,15660,1415535473,963983886,-154391311,False,False,True,0.9929409656902263,12770.750013532775,8696.918911603905,-1392.8953916385485,-0.16015963880956408,High cost structure
